-9.610240,0.250000,0.250000,2.750000
-10.029836,0.250000,0.250000,2.500000
-10.474477,0.250000,0.250000,2.750000
-10.944806,0.250000,0.250000,2.500000
-11.440953,0.250000,0.250000,2.250000
-11.962098,0.250000,0.250000,2.250000
-12.505524,0.250000,0.250000,2.750000
-13.064238,0.250000,0.250000,2.500000
-13.620037,0.250000,0.250000,2.750000
-14.120067,0.250000,0.250000,2.000000
-14.409163,0.250000,0.250000,2.500000
-8.846230,0.250000,0.500000,2.250000
-9.242207,0.250000,0.500000,2.000000
-9.661355,0.250000,0.500000,2.750000
-10.103534,0.250000,0.500000,2.750000
-10.567589,0.250000,0.500000,2.500000
-11.050543,0.250000,0.500000,2.500000
-11.545988,0.250000,0.500000,2.250000
-12.040595,0.250000,0.500000,1.750000
-12.506319,0.250000,0.500000,2.000000
-12.884700,0.250000,0.500000,2.250000
-13.074256,0.250000,0.500000,1.750000
-8.021330,0.250000,0.750000,2.250000
-8.386434,0.250000,0.750000,2.750000
-8.771676,0.250000,0.750000,2.750000
-9.175894,0.250000,0.750000,2.500000
-9.596406,0.250000,0.750000,2.000000
-10.027976,0.250000,0.750000,2.500000
-10.461012,0.250000,0.750000,2.000000
-10.878407,0.250000,0.750000,1.750000
-11.250585,0.250000,0.750000,1.500000
-11.530732,0.250000,0.750000,2.250000
-11.660848,0.250000,0.750000,2.250000
-7.140781,0.250000,1.000000,2.000000
-7.469043,0.250000,1.000000,1.500000
-7.813834,0.250000,1.000000,2.750000
-8.173073,0.250000,1.000000,1.750000
-8.542866,0.250000,1.000000,2.750000
-8.916518,0.250000,1.000000,2.000000
-9.283060,0.250000,1.000000,2.500000
-9.625268,0.250000,1.000000,1.500000
-9.917771,0.250000,1.000000,2.750000
-10.127550,0.250000,1.000000,1.750000
-10.221259,0.250000,1.000000,2.500000
-6.210980,0.250000,1.250000,2.500000
-6.497841,0.250000,1.250000,2.000000
-6.797579,0.250000,1.250000,1.250000
-7.107513,0.250000,1.250000,2.250000
-7.423133,0.250000,1.250000,2.750000
-7.737324,0.250000,1.250000,2.250000
-8.039420,0.250000,1.250000,1.750000
-8.314315,0.250000,1.250000,1.250000
-8.542300,0.250000,1.250000,1.750000
-8.700951,0.250000,1.250000,1.500000
-8.770309,0.250000,1.250000,2.500000
-5.238990,0.250000,1.500000,2.250000
-5.481216,0.250000,1.500000,2.750000
-5.732990,0.250000,1.500000,2.000000
-5.991432,0.250000,1.500000,2.000000
-6.252020,0.250000,1.500000,1.250000
-6.508078,0.250000,1.500000,2.500000
-6.750278,0.250000,1.500000,1.750000
-6.966427,0.250000,1.500000,2.750000
-7.141975,0.250000,1.500000,1.500000
-7.261816,0.250000,1.500000,2.250000
-7.313542,0.250000,1.500000,2.500000
-4.232145,0.250000,1.750000,2.750000
-4.427599,0.250000,1.750000,1.500000
-4.629787,0.250000,1.750000,2.250000
-4.835995,0.250000,1.750000,1.000000
-5.042174,0.250000,1.750000,2.500000
