-12.076437,0.250000,0.250000,2.750000
-12.535267,0.250000,0.250000,2.500000
-13.016748,0.250000,0.250000,2.250000
-13.521086,0.250000,0.250000,2.750000
-14.047970,0.250000,0.250000,2.500000
-14.596157,0.250000,0.250000,2.750000
-15.162530,0.250000,0.250000,2.000000
-15.739740,0.250000,0.250000,2.500000
-16.309285,0.250000,0.250000,2.250000
-16.818080,0.250000,0.250000,2.250000
-17.110810,0.250000,0.250000,1.750000
-11.397642,0.250000,0.500000,2.750000
-11.837165,0.250000,0.500000,2.000000
-12.297343,0.250000,0.500000,2.750000
-12.777522,0.250000,0.500000,2.500000
-13.276026,0.250000,0.500000,2.500000
-13.789369,0.250000,0.500000,2.000000
-14.310663,0.250000,0.500000,2.250000
-14.826148,0.250000,0.500000,2.750000
-15.307412,0.250000,0.500000,1.500000
-15.695713,0.250000,0.500000,2.250000
-15.889386,0.250000,0.500000,1.750000
-10.662647,0.250000,0.750000,2.500000
-11.076195,0.250000,0.750000,1.750000
-11.507254,0.250000,0.750000,2.000000
-11.954058,0.250000,0.750000,2.250000
-12.413305,0.250000,0.750000,2.000000
-12.879151,0.250000,0.750000,2.750000
-13.341422,0.250000,0.750000,2.750000
-13.782481,0.250000,0.750000,1.250000
-14.172306,0.250000,0.750000,1.500000
-14.463732,0.250000,0.750000,2.500000
-14.598531,0.250000,0.750000,2.500000
-9.876900,0.250000,1.000000,2.750000
-10.259173,0.250000,1.000000,1.750000
-10.655261,0.250000,1.000000,1.500000
-11.062368,0.250000,1.000000,2.000000
-11.475866,0.250000,1.000000,2.250000
-11.888325,0.250000,1.000000,2.500000
-12.288066,0.250000,1.000000,2.250000
-12.657218,0.250000,1.000000,1.750000
-12.969853,0.250000,1.000000,1.000000
-13.192518,0.250000,1.000000,1.250000
-13.291581,0.250000,1.000000,2.250000
-9.046967,0.250000,1.250000,2.000000
-9.394176,0.250000,1.250000,2.000000
-9.751492,0.250000,1.250000,1.500000
-10.115396,0.250000,1.250000,1.750000
-10.480500,0.250000,1.250000,2.750000
-10.838799,0.250000,1.250000,1.250000
-11.178761,0.250000,1.250000,1.500000
-11.484476,0.250000,1.250000,2.500000
-11.735544,0.250000,1.250000,2.750000
-11.908994,0.250000,1.250000,2.000000
-11.984506,0.250000,1.250000,2.500000
-8.180032,0.250000,1.500000,1.750000
-8.489820,0.250000,1.500000,2.750000
-8.806385,0.250000,1.500000,2.750000
-9.125860,0.250000,1.500000,0.750000
-9.442674,0.250000,1.500000,1.000000
-9.749068,0.250000,1.500000,1.750000
-10.034650,0.250000,1.500000,2.500000
-10.286228,0.250000,1.500000,2.250000
-10.488381,0.250000,1.500000,2.500000
-10.625312,0.250000,1.500000,1.250000
-10.684153,0.250000,1.500000,1.500000
-7.283474,0.250000,1.750000,2.250000
-7.554702,0.250000,1.750000,2.250000
-7.829968,0.250000,1.750000,1.000000
-8.105399,0.250000,1.750000,1.750000
-8.375689,0.250000,1.750000,1.250000
-8.633835,0.250000,1.750000,2.250000
-8.870999,0.250000,1.750000,2.000000
-9.076675,0.250000,1.750000,1.500000
-9.239394,0.250000,1.750000,2.750000
-9.348165,0.250000,1.750000,2.000000
-9.394518,0.250000,1.750000,1.500000
-6.364554,0.250000,2.000000,2.000000
-6.597039,0.250000,2.000000,0.500000
-6.831483,0.250000,2.000000,0.750000
-7.064268,0.250000,2.000000,2.500000
-7.290640,0.250000,2.000000,1.000000
-7.504597,0.250000,2.000000,1.250000
-7.698920,0.250000,2.000000,2.000000
-7.865451,0.250000,2.000000,2.250000
-7.995729,0.250000,2.000000,1.500000
-8.082021,0.250000,2.000000,0.750000
-8.118590,0.250000,2.000000,1.750000
-5.430220,0.250000,2.250000,1.000000
-5.624484,0.250000,2.250000,1.250000
-5.819258,0.250000,2.250000,1.750000
-6.011355,0.250000,2.250000,1.750000
-6.196725,0.250000,2.250000,2.750000
-6.370440,0.250000,2.250000,1.250000
-6.526791,0.250000,2.250000,2.750000
-6.659576,0.250000,2.250000,2.500000
-6.762604,0.250000,2.250000,0.250000
-6.830403,0.250000,2.250000,0.500000
-6.859023,0.250000,2.250000,2.750000
-4.487014,0.250000,2.500000,1.750000
-4.644070,0.250000,2.500000,2.000000
-4.800741,0.250000,2.500000,2.500000
-4.954366,0.250000,2.500000,2.500000
-5.101663,0.250000,2.500000,2.750000
-5.238748,0.250000,2.500000,0.750000
-5.361257,0.250000,2.500000,1.000000
-5.464587,0.250000,2.500000,2.250000
-5.544273,0.250000,2.500000,2.500000
-5.596464,0.250000,2.500000,1.500000
-5.618435,0.250000,2.500000,1.500000
-3.541040,0.250000,2.750000,1.250000
-3.662236,0.250000,2.750000,2.250000
-3.782603,0.250000,2.750000,2.250000
-3.900056,0.250000,2.750000,1.500000
-4.012075,0.250000,2.750000,0.500000
-4.115752,0.250000,2.750000,2.750000
-4.207891,0.250000,2.750000,1.000000
-4.285198,0.250000,2.750000,0.750000
-4.344543,0.250000,2.750000,2.500000
-4.383278,0.250000,2.750000,2.250000
